Level,Date,Time,EventID,TaskCategory,Info
Information, 5/19/2014, 3:28:31 PM, 7042, None, The reason specified was: 0x40030011 [Operating System: Network Connectivity (Planned)]
Information, 5/19/2014, 3:28:27 PM, 7040, None, The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.
Information, 5/19/2014, 3:28:27 PM, 1, None, The system time has changed to ‎2014‎-‎05‎-‎19T20:28:27.500000000Z from ‎2014‎-‎05‎-‎19T19:06:00.684519100Z.
Information, 5/19/2014, 2:02:23 PM, 7036, None, The Microsoft .NET Framework NGEN v4.0.30319_X64 service entered the stopped state.
Information, 5/19/2014, 1:59:39 PM, 7036, None, The WinHTTP Web Proxy Auto-Discovery Service service entered the stopped state.
Information, 5/19/2014, 1:53:11 PM, 7036, None, The Application Experience service entered the stopped state.
Information, 5/19/2014, 1:48:13 PM, 7036, None, The Multimedia Class Scheduler service entered the stopped state.
Information, 5/19/2014, 1:43:21 PM, 7036, None, The Computer Browser service entered the stopped state.
Information, 5/19/2014, 1:43:15 PM, 7036, None, The Computer Browser service entered the running state.
Information, 5/19/2014, 1:43:15 PM, 7036, None, The Adobe Flash Player Update Service service entered the stopped state.
Information, 5/19/2014, 1:43:13 PM, 7036, None, The Adobe Flash Player Update Service service entered the running state.
Information, 5/19/2014, 1:43:12 PM, 7036, None, The Multimedia Class Scheduler service entered the running state.
Information, 5/19/2014, 1:43:12 PM, 7036, None, The Computer Browser service entered the stopped state.
Information, 5/19/2014, 1:43:12 PM, 7040, None, The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.
Information, 5/19/2014, 1:43:11 PM, 7036, None, The Application Experience service entered the running state.
Information, 5/19/2014, 1:43:12 PM, 6013, None, The system uptime is 1743 seconds.
Information, 5/19/2014, 1:43:08 PM, 1, None, Sleep Time: ‎2014‎-‎05‎-‎19T16:47:57.665043000Z
Information, 5/19/2014, 1:43:06 PM, 7036, None, The Computer Browser service entered the running state.
Information, 5/19/2014, 1:43:06 PM, 7036, None, The TCP/IP NetBIOS Helper service entered the running state.
Information, 5/19/2014, 1:43:06 PM, 7036, None, The TCP/IP NetBIOS Helper service entered the stopped state.
Information, 5/19/2014, 1:43:06 PM, 7036, None, The Diagnostic System Host service entered the stopped state.
Information, 5/19/2014, 1:43:06 PM, 7042, None, The reason specified was: 0x40030011 [Operating System: Network Connectivity (Planned)]
Information, 5/19/2014, 1:43:01 PM, 7040, None, The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.
Information, 5/19/2014, 1:43:01 PM, 1, None, The system time has changed to ‎2014‎-‎05‎-‎19T18:43:01.500000000Z from ‎2014‎-‎05‎-‎19T16:47:59.878169600Z.
Information, 5/19/2014, 11:43:29 AM, 7036, None, The Windows Modules Installer service entered the stopped state.
Information, 5/19/2014, 11:43:29 AM, 7040, None, The start type of the Windows Modules Installer service was changed from auto start to demand start.
Information, 5/19/2014, 11:43:23 AM, 7040, None, The start type of the Windows Modules Installer service was changed from demand start to auto start.
Information, 5/19/2014, 11:41:40 AM, 7036, None, The Application Experience service entered the stopped state.
Information, 5/19/2014, 11:40:02 AM, 7036, None, The Microsoft .NET Framework NGEN v4.0.30319_X86 service entered the stopped state.
Information, 5/19/2014, 11:38:44 AM, 7036, None, The Microsoft Software Shadow Copy Provider service entered the stopped state.
Information, 5/19/2014, 11:36:16 AM, 7036, None, The Windows Installer service entered the stopped state.
Information, 5/19/2014, 11:35:44 AM, 7036, None, The Volume Shadow Copy service entered the stopped state.
Information, 5/19/2014, 11:35:11 AM, 7036, None, The Multimedia Class Scheduler service entered the stopped state.
Information, 5/19/2014, 11:33:23 AM, 19, Windows, Update Agent Installation Successful: Windows successfully installed the following update: Definition Update for Microsoft Security Essentials - KB2310138 (Definition 1.173.2497.0)
Information, 5/19/2014, 11:33:17 AM, 33, None, The oldest shadow copy of volume C: was deleted to keep disk space usage for shadow copies of volume C: below the user defined limit.
Information, 5/19/2014, 11:33:10 AM, 2000, None, Current Signature Version: 1.173.2497.0
Information, 5/19/2014, 11:33:10 AM, 2000, None, Current Signature Version: 1.173.2497.0
Information, 5/19/2014, 11:32:42 AM, 7036, None, The Google Update Service (gupdate) service entered the stopped state.
Information, 5/19/2014, 11:32:39 AM, 7036, None, The Google Update Service (gupdate) service entered the running state.
Information, 5/19/2014, 11:31:26 AM, 7036, None, The Microsoft Software Shadow Copy Provider service entered the running state.
Information, 5/19/2014, 11:31:26 AM, 7036, None, The Volume Shadow Copy service entered the running state.
Information, 5/19/2014, 11:29:44 AM, 7036, None, The Software Protection service entered the stopped state.
Information, 5/19/2014, 11:28:43 AM, 7036, None, The Windows Time service entered the stopped state.
Information, 5/19/2014, 11:28:43 AM, 1, None, The system time has changed to ‎2014‎-‎05‎-‎19T16:28:43.002000000Z from ‎2014‎-‎05‎-‎19T16:28:43.002000100Z.
Information, 5/19/2014, 11:28:43 AM, 1, None, The system time has changed to ‎2014‎-‎05‎-‎19T16:28:43.000000000Z from ‎2014‎-‎05‎-‎19T16:28:43.000393600Z.
Information, 5/19/2014, 11:28:42 AM, 35, None, The time service is now synchronizing the system time with the time source time.windows.com0x9 (ntp.m|0x9|0.0.0.0:123->64.4.10.33:123).
Information, 5/19/2014, 11:28:42 AM, 1, None, The system time has changed to ‎2014‎-‎05‎-‎19T16:28:42.956393600Z from ‎2014‎-‎05‎-‎19T16:28:40.145934200Z.
Information, 5/19/2014, 11:28:25 AM, 37, None, The time provider NtpClient is currently receiving valid time data from time.windows.com0x9 (ntp.m|0x9|0.0.0.0:123->64.4.10.33:123).
Information, 5/19/2014, 11:28:24 AM, 7036, None, The Windows Time service entered the running state.
Information, 5/19/2014, 11:26:17 AM, 7036, None, The Google Update Service (gupdate) service entered the stopped state.
Information, 5/19/2014, 11:26:04 AM, 7036, None, The Windows Installer service entered the running state.
Information, 5/19/2014, 11:25:45 AM, 7036, None, The Google Update Service (gupdate) service entered the running state.
Information, 5/19/2014, 11:24:12 AM, 7036, None, The Windows Modules Installer service entered the running state.
Information, 5/19/2014, 11:23:13 AM, 7036, None, The Intel(R) Management and Security Application User Notification Service service entered the running state.
Information, 5/19/2014, 11:23:12 AM, 7036, None, The Windows Update service entered the running state.
Information, 5/19/2014, 11:23:09 AM, 7036, None, The Security Center service entered the running state.
Information, 5/19/2014, 11:23:09 AM, 7036, None, The Software Protection service entered the running state.
Information, 5/19/2014, 11:23:07 AM, 7036, None, The Intel(R) Management and Security Application Local Management Service service entered the running state.
Information, 5/19/2014, 11:23:06 AM, 7036, None, The Intel(R) ME Service service entered the running state.
Information, 5/19/2014, 11:23:06 AM, 7036, None, The Intel(R) Rapid Storage Technology service entered the running state.
Information, 5/19/2014, 11:23:05 AM, 7036, None, The Google Update Service (gupdate) service entered the stopped state.
Information, 5/19/2014, 11:23:04 AM, 7036, None, The Google Update Service (gupdate) service entered the running state.
Information, 5/19/2014, 11:23:04 AM, 7036, None, The Microsoft .NET Framework NGEN v4.0.30319_X64 service entered the running state.
Information, 5/19/2014, 11:23:04 AM, 7036, None, The Portable Device Enumerator Service service entered the stopped state.
Information, 5/19/2014, 11:23:01 AM, 7036, None, The Microsoft .NET Framework NGEN v4.0.30319_X86 service entered the running state.
Information, 5/19/2014, 11:22:49 AM, 7036, None, The Skype Updater service entered the stopped state.
Information, 5/19/2014, 11:21:22 AM, 7036, None, The Computer Browser service entered the stopped state.
Information, 5/19/2014, 11:21:20 AM, 206, None, The Program Compatibility Assistant service successfully performed phase two initialization.
Information, 5/19/2014, 11:21:16 AM, 7036, None, The Computer Browser service entered the running state.
Information, 5/19/2014, 11:21:15 AM, 7036, None, The Background Intelligent Transfer Service service entered the running state.
Information, 5/19/2014, 11:21:14 AM, 7036, None, The SSDP Discovery service entered the running state.
Information, 5/19/2014, 11:21:13 AM, 7036, None, The Windows Search service entered the running state.
Information, 5/19/2014, 11:21:10 AM, 7036, None, The Computer Browser service entered the stopped state.
Information, 5/19/2014, 11:21:10 AM, 7036, None, The Windows Media Player Network Sharing Service service entered the running state.
Information, 5/19/2014, 11:21:10 AM, 14204, None, Service 'WMPNetworkSvc' started.
Information, 5/19/2014, 11:21:04 AM, 7036, None, The Computer Browser service entered the running state.
Information, 5/19/2014, 11:21:04 AM, 7036, None, The WinHTTP Web Proxy Auto-Discovery Service service entered the running state.
Information, 5/19/2014, 11:21:04 AM, 7036, None, The Portable Device Enumerator Service service entered the running state.
Information, 5/19/2014, 11:21:03 AM, 7036, None, The Diagnostic System Host service entered the running state.
Information, 5/19/2014, 11:21:02 AM, 7036, None, The Diagnostic Service Host service entered the running state.
Information, 5/19/2014, 11:21:02 AM, 7036, None, The Network List Service service entered the running state.
Information, 5/19/2014, 11:21:02 AM, 7036, None, The Application Information service entered the running state.
Information, 5/19/2014, 11:21:02 AM, 7036, None, The Application Experience service entered the running state.
Information, 5/19/2014, 11:21:02 AM, 7036, None, The Human Interface Device Access service entered the running state.
Information, 5/19/2014, 11:20:59 AM, 7036, None, The Network Connections service entered the running state.
Information, 5/19/2014, 11:20:59 AM, 7036, None, The Microsoft Network Inspection service entered the running state.
Information, 5/19/2014, 11:20:58 AM, 7036, None, The Server service entered the running state.
Information, 5/19/2014, 11:20:57 AM, 7036, None, The IP Helper service entered the running state.
Information, 5/19/2014, 11:20:56 AM, 7036, None, The HP Auto service entered the running state.
Information, 5/19/2014, 11:20:49 AM, 7036, None, The Windows Management Instrumentation service entered the running state.
Information, 5/19/2014, 11:20:49 AM, 7036, None, The ArcCapture service entered the running state.
Information, 5/19/2014, 11:20:48 AM, 7036, None, The Skype Updater service entered the running state.
Information, 5/19/2014, 11:20:48 AM, 7036, None, The Distributed Link Tracking Client service entered the running state.
Information, 5/19/2014, 11:20:48 AM, 7036, None, The Superfetch service entered the running state.
Information, 5/19/2014, 11:20:45 AM, 7036, None, The PDF Document Manager service entered the running state.
Information, 5/19/2014, 11:20:45 AM, 7036, None, The Network Location Awareness service entered the running state.
Information, 5/19/2014, 11:20:41 AM, 7036, None, The Program Compatibility Assistant Service service entered the running state.
Information, 5/19/2014, 11:20:41 AM, 201, None, The Program Compatibility Assistant service started successfully.
Information, 5/19/2014, 11:20:41 AM, 7036, None, The Intel(R) Dynamic Application Loader Host Interface Service service entered the running state.
Information, 5/19/2014, 11:20:40 AM, 7036, None, The Function Discovery Resource Publication service entered the running state.
Information, 5/19/2014, 11:20:40 AM, 7036, None, The Intel(R) Capability Licensing Service Interface service entered the running state.
Information, 5/19/2014, 11:20:40 AM, 7036, None, The Cryptographic Services service entered the running state.
Information, 5/19/2014, 11:20:40 AM, 7036, None, The Diagnostic Policy Service service entered the running state.
Information, 5/19/2014, 11:20:39 AM, 7036, None, The Bonjour Service service entered the running state.
Information, 5/19/2014, 11:20:39 AM, 7036, None, The Adobe Acrobat Update Service service entered the running state.
